START_TASK=8 STOP_TASK=9 START_EPOCH=0 STOP_EPOCH=90
============================================================================================================
Arguments =
	all_outputs: False
	approach: joint
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: vit_small_patch16_224.augreg_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 8
	start_epoch: 0
	stop_at_task: 9
	stop_epoch: 90
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10 already exists!
Loaded acc_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/acc_taw-7.txt
Loaded acc_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/acc_tag-7.txt
Loaded forg_taw from: ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/forg_taw-7.txt
Loaded forg_tag from: ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/forg_tag-7.txt
[joint] Loaded accumulated datasets up to task 7 from ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/joint_progress
************************************************************************************************************
Task  8  [epochs 0-90]
************************************************************************************************************
[params] total:21,700,314  trainable:21,700,314  tensors:168  trainable_tensors:168
| Epoch   1, time=125.5s | Train: skip eval | Valid: time= 11.8s loss=1.248, TAw acc= 89.5% | * lr=1.0e-02
| Epoch  17, time=124.7s | Train: skip eval | Valid: time= 12.7s loss=1.253, TAw acc= 89.9% | lr=9.2e-03
| Epoch  18, time=126.5s | Train: skip eval | Valid: time= 12.8s loss=1.277, TAw acc= 90.4% | lr=9.1e-03
| Epoch  19, time=128.9s | Train: skip eval | Valid: time= 11.6s loss=1.261, TAw acc= 89.9% | lr=9.0e-03
| Epoch  20, time=126.9s | Train: skip eval | Valid: time= 12.3s loss=1.226, TAw acc= 90.3% | lr=8.8e-03
| Epoch  21, time=129.1s | Train: skip eval | Valid: time= 11.9s loss=1.225, TAw acc= 90.2% | lr=8.7e-03
| Epoch  22, time=125.6s | Train: skip eval | Valid: time= 12.4s loss=1.197, TAw acc= 90.5% | lr=8.6e-03
| Epoch  23, time=129.7s | Train: skip eval | Valid: time= 12.1s loss=1.226, TAw acc= 90.3% | lr=8.5e-03
| Epoch  24, time=124.7s | Train: skip eval | Valid: time= 12.3s loss=1.211, TAw acc= 90.6% | lr=8.4e-03
| Epoch  25, time=128.7s | Train: skip eval | Valid: time= 12.0s loss=1.266, TAw acc= 90.0% | lr=8.2e-03
| Epoch  26, time=124.6s | Train: skip eval | Valid: time= 14.7s loss=1.223, TAw acc= 90.7% | lr=8.1e-03
| Epoch  27, time=124.6s | Train: skip eval | Valid: time= 11.6s loss=1.224, TAw acc= 90.7% | lr=8.0e-03
| Epoch  28, time=123.7s | Train: skip eval | Valid: time= 13.2s loss=1.284, TAw acc= 90.4% | lr=7.8e-03
| Epoch  29, time=125.8s | Train: skip eval | Valid: time= 12.1s loss=1.225, TAw acc= 90.3% | lr=7.7e-03
| Epoch  30, time=128.1s | Train: skip eval | Valid: time= 11.9s loss=1.258, TAw acc= 90.0% | lr=7.5e-03
| Epoch  31, time=129.3s | Train: skip eval | Valid: time= 11.9s loss=1.247, TAw acc= 90.1% | lr=7.4e-03
| Epoch  32, time=132.8s | Train: skip eval | Valid: time= 11.5s loss=1.283, TAw acc= 89.8% | lr=7.2e-03
| Epoch  33, time=122.3s | Train: skip eval | Valid: time= 11.6s loss=1.308, TAw acc= 90.3% | lr=7.1e-03
| Epoch  34, time=126.1s | Train: skip eval | Valid: time= 12.6s loss=1.249, TAw acc= 90.8% | lr=6.9e-03
| Epoch  35, time=124.6s | Train: skip eval | Valid: time= 12.3s loss=1.271, TAw acc= 90.2% | lr=6.7e-03
| Epoch  36, time=124.9s | Train: skip eval | Valid: time= 12.1s loss=1.244, TAw acc= 90.3% | lr=6.6e-03
| Epoch  37, time=125.7s | Train: skip eval | Valid: time= 11.7s loss=1.254, TAw acc= 90.8% | lr=6.4e-03
| Epoch  38, time=126.9s | Train: skip eval | Valid: time= 13.1s loss=1.244, TAw acc= 90.1% | lr=6.2e-03
| Epoch  39, time=125.8s | Train: skip eval | Valid: time= 12.0s loss=1.238, TAw acc= 90.4% | lr=6.1e-03
| Epoch  40, time=124.9s | Train: skip eval | Valid: time= 12.7s loss=1.202, TAw acc= 91.0% | lr=5.9e-03
| Epoch  41, time=129.7s | Train: skip eval | Valid: time= 11.9s loss=1.207, TAw acc= 90.9% | lr=5.7e-03
| Epoch  42, time=134.8s | Train: skip eval | Valid: time= 13.0s loss=1.213, TAw acc= 90.7% | lr=5.6e-03
| Epoch  43, time=134.1s | Train: skip eval | Valid: time= 12.9s loss=1.219, TAw acc= 91.0% | lr=5.4e-03
| Epoch  44, time=131.2s | Train: skip eval | Valid: time= 12.0s loss=1.214, TAw acc= 90.6% | lr=5.2e-03
| Epoch  45, time=124.5s | Train: skip eval | Valid: time= 11.9s loss=1.240, TAw acc= 90.7% | lr=5.1e-03
| Epoch  46, time=124.6s | Train: skip eval | Valid: time= 12.2s loss=1.257, TAw acc= 90.2% | lr=4.9e-03
| Epoch  47, time=127.6s | Train: skip eval | Valid: time= 12.8s loss=1.214, TAw acc= 90.7% | lr=4.7e-03
| Epoch  48, time=126.0s | Train: skip eval | Valid: time= 12.2s loss=1.224, TAw acc= 90.8% | lr=4.5e-03
| Epoch  49, time=124.7s | Train: skip eval | Valid: time= 11.6s loss=1.230, TAw acc= 91.2% | lr=4.4e-03
| Epoch  50, time=126.9s | Train: skip eval | Valid: time= 11.9s loss=1.214, TAw acc= 90.8% | lr=4.2e-03
| Epoch  51, time=130.5s | Train: skip eval | Valid: time= 12.5s loss=1.222, TAw acc= 90.4% | lr=4.0e-03
| Epoch  52, time=121.2s | Train: skip eval | Valid: time= 11.6s loss=1.221, TAw acc= 90.5% | lr=3.9e-03
| Epoch  53, time=126.1s | Train: skip eval | Valid: time= 11.5s loss=1.222, TAw acc= 91.0% | lr=3.7e-03
| Epoch  54, time=123.8s | Train: skip eval | Valid: time= 12.4s loss=1.241, TAw acc= 90.6% | lr=3.5e-03
| Epoch  55, time=129.1s | Train: skip eval | Valid: time= 12.9s loss=1.236, TAw acc= 90.6% | lr=3.4e-03
| Epoch  56, time=129.7s | Train: skip eval | Valid: time= 12.8s loss=1.235, TAw acc= 91.0% | lr=3.2e-03
| Epoch  57, time=124.2s | Train: skip eval | Valid: time= 13.0s loss=1.230, TAw acc= 90.8% | lr=3.0e-03
| Epoch  58, time=127.4s | Train: skip eval | Valid: time= 12.2s loss=1.229, TAw acc= 90.6% | lr=2.9e-03
| Epoch  59, time=122.2s | Train: skip eval | Valid: time= 11.8s loss=1.231, TAw acc= 90.8% | lr=2.7e-03
| Epoch  60, time=129.1s | Train: skip eval | Valid: time= 12.1s loss=1.226, TAw acc= 90.5% | lr=2.6e-03
| Epoch  61, time=125.3s | Train: skip eval | Valid: time= 11.8s loss=1.229, TAw acc= 90.6% | lr=2.4e-03
| Epoch  62, time=125.1s | Train: skip eval | Valid: time= 11.9s loss=1.216, TAw acc= 90.9% | lr=2.3e-03
| Epoch  63, time=130.0s | Train: skip eval | Valid: time= 13.1s loss=1.227, TAw acc= 90.8% | lr=2.1e-03
| Epoch  64, time=125.4s | Train: skip eval | Valid: time= 11.7s loss=1.220, TAw acc= 91.0% | lr=2.0e-03
| Epoch  65, time=122.1s | Train: skip eval | Valid: time= 11.9s loss=1.227, TAw acc= 91.0% | lr=1.9e-03
| Epoch  66, time=123.1s | Train: skip eval | Valid: time= 12.4s loss=1.219, TAw acc= 90.9% | lr=1.7e-03
| Epoch  67, time=125.0s | Train: skip eval | Valid: time= 12.5s loss=1.222, TAw acc= 90.9% | lr=1.6e-03
| Epoch  68, time=130.0s | Train: skip eval | Valid: time= 11.8s loss=1.219, TAw acc= 91.0% | lr=1.5e-03
| Epoch  69, time=127.6s | Train: skip eval | Valid: time= 11.5s loss=1.205, TAw acc= 91.0% | lr=1.4e-03
| Epoch  70, time=133.4s | Train: skip eval | Valid: time= 12.6s loss=1.208, TAw acc= 90.9% | lr=1.3e-03
| Epoch  71, time=125.9s | Train: skip eval | Valid: time= 12.8s loss=1.205, TAw acc= 91.2% | lr=1.1e-03
| Epoch  72, time=129.7s | Train: skip eval | Valid: time= 11.7s loss=1.199, TAw acc= 90.9% | lr=1.0e-03
| Epoch  73, time=126.9s | Train: skip eval | Valid: time= 11.8s loss=1.195, TAw acc= 91.0% | lr=9.5e-04
| Epoch  74, time=131.0s | Train: skip eval | Valid: time= 12.8s loss=1.196, TAw acc= 90.9% | lr=8.5e-04
| Epoch  75, time=122.9s | Train: skip eval | Valid: time= 12.7s loss=1.197, TAw acc= 90.9% | lr=7.6e-04
| Epoch  76, time=126.1s | Train: skip eval | Valid: time= 11.8s loss=1.198, TAw acc= 91.2% | lr=6.8e-04
| Epoch  77, time=126.1s | Train: skip eval | Valid: time= 11.8s loss=1.196, TAw acc= 90.8% | lr=6.0e-04
| Epoch  78, time=124.1s | Train: skip eval | Valid: time= 11.9s loss=1.195, TAw acc= 90.9% | lr=5.3e-04
| Epoch  79, time=127.2s | Train: skip eval | Valid: time= 11.9s loss=1.197, TAw acc= 90.9% | lr=4.6e-04
| Epoch  80, time=132.7s | Train: skip eval | Valid: time= 13.4s loss=1.196, TAw acc= 90.8% | lr=4.0e-04
| Epoch  81, time=126.0s | Train: skip eval | Valid: time= 11.7s loss=1.197, TAw acc= 90.9% | lr=3.4e-04
| Epoch  82, time=125.8s | Train: skip eval | Valid: time= 11.5s loss=1.194, TAw acc= 90.9% | lr=2.9e-04
| Epoch  83, time=121.9s | Train: skip eval | Valid: time= 13.3s loss=1.194, TAw acc= 90.8% | lr=2.5e-04
| Epoch  84, time=126.2s | Train: skip eval | Valid: time= 11.9s loss=1.193, TAw acc= 90.8% | lr=2.1e-04
| Epoch  85, time=128.6s | Train: skip eval | Valid: time= 12.0s loss=1.193, TAw acc= 90.9% | lr=1.8e-04
| Epoch  86, time=129.3s | Train: skip eval | Valid: time= 13.0s loss=1.193, TAw acc= 90.8% | lr=1.5e-04
| Epoch  87, time=123.4s | Train: skip eval | Valid: time= 12.8s loss=1.193, TAw acc= 90.8% | lr=1.3e-04
| Epoch  88, time=120.0s | Train: skip eval | Valid: time= 12.4s loss=1.192, TAw acc= 90.9% | lr=1.1e-04
| Epoch  89, time=124.5s | Train: skip eval | Valid: time= 12.6s loss=1.192, TAw acc= 90.9% | lr=1.0e-04
| Epoch  90, time=129.1s | Train: skip eval | Valid: time= 12.1s loss=1.193, TAw acc= 90.8% | lr=1.0e-04
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.569 | TAw acc= 91.4%, forg=  2.2% | TAg acc= 64.0%, forg= 28.4% <<<
>>> Test on task  1 : loss=1.642 | TAw acc= 89.9%, forg=  1.4% | TAg acc= 62.6%, forg= 21.7% <<<
>>> Test on task  2 : loss=0.932 | TAw acc= 93.5%, forg=  0.2% | TAg acc= 76.8%, forg=  9.7% <<<
>>> Test on task  3 : loss=1.342 | TAw acc= 87.1%, forg=  1.0% | TAg acc= 66.1%, forg= 12.5% <<<
>>> Test on task  4 : loss=1.319 | TAw acc= 89.2%, forg=  0.2% | TAg acc= 66.5%, forg= 10.4% <<<
>>> Test on task  5 : loss=1.161 | TAw acc= 87.6%, forg=  0.7% | TAg acc= 70.0%, forg=  4.3% <<<
>>> Test on task  6 : loss=0.799 | TAw acc= 92.3%, forg= -0.9% | TAg acc= 76.9%, forg=  1.8% <<<
>>> Test on task  7 : loss=1.015 | TAw acc= 90.2%, forg= -1.7% | TAg acc= 70.2%, forg= -6.8% <<<
>>> Test on task  8 : loss=0.910 | TAw acc= 88.5%, forg=  0.0% | TAg acc= 73.3%, forg=  0.0% <<<
Save at ./results/./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10
[joint] Saved accumulated datasets up to task 8 → ./results/vit_small_patch16_224.augreg_in1k/inat200/joint/10/joint_progress
************************************************************************************************************
TAw Acc
	 92.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 92.4% 
	 93.6%  90.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 91.8% 
	 92.3%  90.1%  92.9%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 91.8% 
	 92.9%  90.4%  93.3%  87.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 91.0% 
	 91.9%  91.1%  93.1%  87.2%  87.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 90.1% 
	 91.5%  90.1%  93.7%  87.4%  89.1%  88.1%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 90.0% 
	 92.0%  89.8%  93.3%  87.9%  88.8%  88.2%  89.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 90.0% 
	 92.4%  91.3%  93.1%  88.1%  89.4%  88.3%  91.4%  88.5%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 90.3% 
	 91.4%  89.9%  93.5%  87.1%  89.2%  87.6%  92.3%  90.2%  88.5%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 90.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
************************************************************************************************************
TAg Acc
	 92.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 92.4% 
	 87.7%  84.3%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 86.0% 
	 82.0%  83.0%  86.5%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 83.8% 
	 81.7%  78.0%  83.0%  78.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 80.3% 
	 75.5%  73.2%  81.0%  72.3%  76.9%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 75.8% 
	 75.5%  71.3%  79.6%  71.2%  74.5%  74.3%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 74.4% 
	 72.3%  68.8%  76.9%  71.5%  73.6%  72.3%  73.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 72.7% 
	 70.9%  69.5%  75.6%  71.3%  66.5%  70.3%  78.7%  63.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 70.8% 
	 64.0%  62.6%  76.8%  66.1%  66.5%  70.0%  76.9%  70.2%  73.3%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 69.6% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
************************************************************************************************************
TAw Forg
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
	 -1.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: -1.2% 
	  1.3%  -0.1%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.6% 
	  0.7%  -0.3%  -0.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  1.7%  -0.7%   0.2%   0.4%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.4% 
	  2.1%   1.0%  -0.4%   0.2%  -1.7%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.2% 
	  1.6%   1.3%   0.4%  -0.3%   0.3%  -0.1%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.5% 
	  1.2%  -0.2%   0.6%  -0.2%  -0.3%  -0.1%  -1.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: -0.1% 
